"unique_ID","scientific_name_original","genus_MG","family_MG","scientific_name_WFO","scientific_name_authorship","family_WFO","latitude","longitude","subregion","replicate","date","collector","sample","num_leaves","leaf_area_cm2","leaf_length_cm","avg_leaf_width_cm","max_leaf_width_cm","leaf_thickness_mm","leaf_fresh_wgt_g","leaf_dry_wgt_g","twig_fresh_g","twig_dry_g","lma","fwc","succulence","ldmc","lwr","twig_fwc"
"726_1_baviaanskloof","Euphorbia grandidens","Euphorbia","Euphorbiaceae","Euphorbia grandidens","Haw.","Euphorbiaceae",-33.55142,24.04194,"baviaanskloof","1",2011-07-26,"ASH",1,"stem",26.55,17.7,1.5,1.9,13.3,NA,NA,15.163,1.467,NA,NA,NA,NA,11.8,9.336059986
"726_1_baviaanskloof","Euphorbia grandidens","Euphorbia","Euphorbiaceae","Euphorbia grandidens","Haw.","Euphorbiaceae",-33.55142,24.04194,"baviaanskloof","2",2011-07-26,"ASH",1,"stem",15.458,11.8,1.31,1.64,11.8,NA,NA,10.069,1.141,NA,NA,NA,NA,9.007633588,7.824715162
"726_1_baviaanskloof","Euphorbia grandidens","Euphorbia","Euphorbiaceae","Euphorbia grandidens","Haw.","Euphorbiaceae",-33.55142,24.04194,"baviaanskloof","3",2011-07-26,"ASH",1,"stem",24.48,19.9,1.23,1.94,11.5,NA,NA,18.298,1.749,NA,NA,NA,NA,16.17886179,9.461978273
"726_10_baviaanskloof","Cotyledon woodii","Cotyledon","Crassulaceae","Cotyledon woodii","Schönland & Baker f.","Crassulaceae",-33.55142,24.04194,"baviaanskloof","2",2011-07-26,"ASH",10,"2",8.55,3.2,1.4,2.1,6.5,3.552,0.217,0.492,0.222,0.025380117,15.36866359,0.39005848,0.061092342,2.285714286,1.216216216
"726_10_baviaanskloof","Cotyledon woodii","Cotyledon","Crassulaceae","Cotyledon woodii","Schönland & Baker f.","Crassulaceae",-33.55142,24.04194,"baviaanskloof","3",2011-07-26,"ASH",10,"2",6.49,2.5,1.4,1.9,5.9,2.407,0.134,0.597,0.219,0.020647149,16.96268657,0.350231125,0.05567096,1.785714286,1.726027397
"726_10_baviaanskloof","Cotyledon woodii","Cotyledon","Crassulaceae","Cotyledon woodii","Schönland & Baker f.","Crassulaceae",-33.55142,24.04194,"baviaanskloof","1",2011-07-26,"ASH",10,"3",6.55,2.3,1,1.3,5.1,2.445,0.148,0.513,0.228,0.02259542,15.52027027,0.350687023,0.060531697,2.3,1.25
"726_10_baviaanskloof","Cotyledon woodii","Cotyledon","Crassulaceae","Cotyledon woodii","Schönland & Baker f.","Crassulaceae",-33.55142,24.04194,"baviaanskloof","3",2011-07-26,"ASH",10,"1",20.78,10.9,1.9,3.5,0.609,1.105,0.442,NA,NA,0.021270452,1.5,0.031905679,0.4,5.736842105,NA
"726_11_baviaanskloof","Senecio ficoides","Senecio","Asteraceae","Senecio ficoides","Sch.Bip.","Asteraceae",-33.55094,24.04128,"baviaanskloof","2",2011-07-26,"ASH",11,"1",4.39,6.5,0.7,0.9,6.5,2.081,0.114,1.446,0.294,0.025968109,17.25438596,0.448063781,0.054781355,9.285714286,3.918367347
"726_11_baviaanskloof","Senecio ficoides","Senecio","Asteraceae","Senecio ficoides","Sch.Bip.","Asteraceae",-33.55094,24.04128,"baviaanskloof","3",2011-07-26,"ASH",11,"2",4.46,3.6,0.6,0.9,6.7,2.287,0.15,0.435,0.091,0.033632287,14.24666667,0.479147982,0.065588107,6,3.78021978
"726_11_baviaanskloof","Senecio ficoides","Senecio","Asteraceae","Senecio ficoides","Sch.Bip.","Asteraceae",-33.55094,24.04128,"baviaanskloof","1",2011-07-26,"ASH",11,"2",5.47,4.5,0.5,0.8,6.7,2.667,0.131,0.464,0.091,0.023948812,19.35877863,0.463619744,0.04911886,9,4.098901099
"726_12_baviaanskloof","Rhoicissus digitata","Rhoicissus","Vitaceae","Rhoicissus digitata","(L.f.) Gilg & M.Brandt","Vitaceae",-33.55094,24.04128,"baviaanskloof","2",2011-07-26,"ASH",12,"6",6.91,2,0.5,0.8,0.306,0.226,0.075,0.193,0.085,0.010853835,2.013333333,0.021852388,0.331858407,4,1.270588235
"726_12_baviaanskloof","Rhoicissus digitata","Rhoicissus","Vitaceae","Rhoicissus digitata","(L.f.) Gilg & M.Brandt","Vitaceae",-33.55094,24.04128,"baviaanskloof","1",2011-07-26,"ASH",12,"6",5.8,2.1,0.5,0.9,0.367,0.212,0.073,0.28,0.12,0.012586207,1.904109589,0.023965517,0.344339623,4.2,1.333333333
"726_12_baviaanskloof","Rhoicissus digitata","Rhoicissus","Vitaceae","Rhoicissus digitata","(L.f.) Gilg & M.Brandt","Vitaceae",-33.55094,24.04128,"baviaanskloof","3",2011-07-26,"ASH",12,"6",8.38,2.3,0.6,0.8,0.353,0.292,0.102,0.239,0.105,0.012171838,1.862745098,0.022673031,0.349315068,3.833333333,1.276190476
"726_13_baviaanskloof","Indigofera denudata","Indigofera","Fabaceae","Indigofera denudata","L.f.","Fabaceae",-33.55094,24.04128,"baviaanskloof","3",2011-07-26,"ASH",13,"42",4.43,0.78,0.22,0.23,0.282,0.144,0.059,0.168,0.099,0.013318284,1.440677966,0.019187359,0.409722222,3.545454545,0.696969697
"726_13_baviaanskloof","Indigofera denudata","Indigofera","Fabaceae","Indigofera denudata","L.f.","Fabaceae",-33.55094,24.04128,"baviaanskloof","2",2011-07-26,"ASH",13,"60",4.06,0.66,0.16,0.2,0.26,0.131,0.048,0.093,0.054,0.01182266,1.729166667,0.02044335,0.366412214,4.125,0.722222222
"726_13_baviaanskloof","Indigofera denudata","Indigofera","Fabaceae","Indigofera denudata","L.f.","Fabaceae",-33.55094,24.04128,"baviaanskloof","1",2011-07-26,"ASH",13,"45",4.46,0.67,0.26,0.32,0.2,0.12,0.046,0.114,0.068,0.010313901,1.608695652,0.016591928,0.383333333,2.576923077,0.676470588
"726_14_baviaanskloof","Hermannia involucrata","Hermannia","Malvaceae","Hermannia involucrata","Cav.","Malvaceae",-33.54049,24.07991,"baviaanskloof","1",2011-07-26,"ASH",14,"5",4.14,1.6,0.5,0.7,0.595,0.134,0.057,0.111,0.061,0.013768116,1.350877193,0.018599034,0.425373134,3.2,0.819672131
"726_14_baviaanskloof","Hermannia involucrata","Hermannia","Malvaceae","Hermannia involucrata","Cav.","Malvaceae",-33.54049,24.07991,"baviaanskloof","3",2011-07-26,"ASH",14,"5",5.39,1.8,0.6,0.9,0.592,0.171,0.068,0.122,0.055,0.012615955,1.514705882,0.019109462,0.397660819,3,1.218181818
"726_14_baviaanskloof","Hermannia involucrata","Hermannia","Malvaceae","Hermannia involucrata","Cav.","Malvaceae",-33.54049,24.07991,"baviaanskloof","2",2011-07-26,"ASH",14,"5",NA,2.2,0.7,1,0.511,0.29,0.107,0.107,0.046,NA,1.710280374,NA,0.368965517,3.142857143,1.326086957
"726_15_baviaanskloof","Pentameris eriostoma","Pentameris","Poaceae","Pentameris eriostoma","(Nees) Steud.","Poaceae",-33.54049,24.07991,"baviaanskloof","2",2011-07-26,"ASH",15,"1",7.72,35.4,0.2,0.4,0.442,0.506,0.274,0.238,0.092,0.035492228,0.846715328,0.030051813,0.541501976,177,1.586956522
"726_15_baviaanskloof","Pentameris eriostoma","Pentameris","Poaceae","Pentameris eriostoma","(Nees) Steud.","Poaceae",-33.54049,24.07991,"baviaanskloof","3",2011-07-26,"ASH",15,"1",8,36.1,0.2,0.4,0.457,0.516,0.28,0.358,0.099,0.035,0.842857143,0.0295,0.542635659,180.5,2.616161616
"726_15_baviaanskloof","Pentameris eriostoma","Pentameris","Poaceae","Pentameris eriostoma","(Nees) Steud.","Poaceae",-33.54049,24.07991,"baviaanskloof","1",2011-07-26,"ASH",15,"1",8.43,37.9,0.2,0.4,0.418,0.442,0.231,0.55,0.274,0.027402135,0.913419913,0.025029656,0.522624434,189.5,1.00729927
"726_16_baviaanskloof","Osteospermum polygaloides","Osteospermum","Asteraceae","Osteospermum polygaloides","Thunb.","Asteraceae",-33.54049,24.07991,"baviaanskloof","1",2011-07-26,"ASH",16,"6",10.07,2.7,0.9,1.3,1.333,0.959,0.214,0.206,0.11,0.021251241,3.481308411,0.073982125,0.223149114,3,0.872727273
"726_16_baviaanskloof","Osteospermum polygaloides","Osteospermum","Asteraceae","Osteospermum polygaloides","Thunb.","Asteraceae",-33.54049,24.07991,"baviaanskloof","3",2011-07-26,"ASH",16,"5",8.58,1.8,0.9,1.2,1.155,0.785,0.171,1.067,0.548,0.01993007,3.590643275,0.071561772,0.217834395,2,0.947080292
"726_16_baviaanskloof","Osteospermum polygaloides","Osteospermum","Asteraceae","Osteospermum polygaloides","Thunb.","Asteraceae",-33.54049,24.07991,"baviaanskloof","2",2011-07-26,"ASH",16,"10",5.5,1.3,0.5,0.6,0.761,0.398,0.084,0.692,0.333,0.015272727,3.738095238,0.057090909,0.211055276,2.6,1.078078078
"726_17_baviaanskloof","Lobelia coronopifolia","Lobelia","Lobeliaceae","Lobelia coronopifolia","L.","Campanulaceae",-33.54049,24.07991,"baviaanskloof","1",2011-07-26,"ASH",17,"11",2.27,2,0.1,0.2,0.378,0.091,0.028,0.263,0.141,0.012334802,2.25,0.027753304,0.307692308,20,0.865248227
"726_17_baviaanskloof","Lobelia coronopifolia","Lobelia","Lobeliaceae","Lobelia coronopifolia","L.","Campanulaceae",-33.54049,24.07991,"baviaanskloof","2",2011-07-26,"ASH",17,"12",1.98,1.9,0.1,0.2,0.371,0.091,0.027,0.182,0.092,0.013636364,2.37037037,0.032323232,0.296703297,19,0.97826087
"726_17_baviaanskloof","Lobelia coronopifolia","Lobelia","Lobeliaceae","Lobelia coronopifolia","L.","Campanulaceae",-33.54049,24.07991,"baviaanskloof","3",2011-07-26,"ASH",17,"11",2.71,2.5,0.1,0.2,0.344,0.126,0.033,0.191,0.093,0.012177122,2.818181818,0.034317343,0.261904762,25,1.053763441
"726_18_baviaanskloof","Aristea pusilla","Aristea","Iridaceae","Aristea pusilla","(Thunb.) Ker Gawl.","Iridaceae",-33.54049,24.07991,"baviaanskloof","1",2011-07-26,"ASH",18,"1",2.43,9.8,0.2,0.3,0.398,0.076,0.022,NA,NA,0.009053498,2.454545455,0.022222222,0.289473684,49,NA
"726_18_baviaanskloof","Aristea pusilla","Aristea","Iridaceae","Aristea pusilla","(Thunb.) Ker Gawl.","Iridaceae",-33.54049,24.07991,"baviaanskloof","3",2011-07-26,"ASH",18,"1",3.63,12.8,0.3,0.4,0.547,0.157,0.062,NA,NA,0.01707989,1.532258065,0.026170799,0.394904459,42.66666667,NA
"726_18_baviaanskloof","Aristea pusilla","Aristea","Iridaceae","Aristea pusilla","(Thunb.) Ker Gawl.","Iridaceae",-33.54049,24.07991,"baviaanskloof","2",2011-07-26,"ASH",18,"1",2.31,7.7,0.3,0.4,0.489,0.097,0.038,NA,NA,0.016450216,1.552631579,0.025541126,0.391752577,25.66666667,NA
"726_19_baviaanskloof","Helichrysum nudifolium","Helichrysum","Asteraceae","Helichrysum nudifolium","(L.) Less.","Asteraceae",-33.54049,24.07991,"baviaanskloof","2",2011-07-26,"ASH",19,"1",33.11,15.7,2.1,3.7,0.555,1.585,0.419,NA,NA,0.012654787,2.782816229,0.035215947,0.264353312,7.476190476,NA
"726_19_baviaanskloof","Helichrysum nudifolium","Helichrysum","Asteraceae","Helichrysum nudifolium","(L.) Less.","Asteraceae",-33.54049,24.07991,"baviaanskloof","1",2011-07-26,"ASH",19,"1",13.47,10.9,1.2,2.5,0.738,0.706,0.24,NA,NA,0.017817372,1.941666667,0.034595397,0.339943343,9.083333333,NA
"726_2_baviaanskloof","Panicum maximum","Panicum","Poaceae","Megathyrsus maximus","(Jacq.) B.K.Simon & S.W.L.Jacobs","Poaceae",-33.55142,24.04194,"baviaanskloof","2",2011-07-26,"ASH",2,"3",25.81,16.8,0.5,0.8,0.109,0.36,0.096,0.22,0.096,0.003719489,2.75,0.010228594,0.266666667,33.6,1.291666667
"726_2_baviaanskloof","Panicum maximum","Panicum","Poaceae","Megathyrsus maximus","(Jacq.) B.K.Simon & S.W.L.Jacobs","Poaceae",-33.55142,24.04194,"baviaanskloof","3",2011-07-26,"ASH",2,"4",19.79,11.2,0.5,0.8,0.186,0.278,0.07,0.359,0.115,0.00353714,2.971428571,0.010510359,0.251798561,22.4,2.12173913
"726_2_baviaanskloof","Panicum maximum","Panicum","Poaceae","Megathyrsus maximus","(Jacq.) B.K.Simon & S.W.L.Jacobs","Poaceae",-33.55142,24.04194,"baviaanskloof","1",2011-07-26,"ASH",2,"3",32.92,18.1,0.6,0.8,0.108,0.516,0.136,0.487,0.138,0.004131227,2.794117647,0.011543135,0.263565891,30.16666667,2.528985507
"726_20_baviaanskloof","Gazania krebsiana","Gazania","Asteraceae","Gazania krebsiana","Less.","Asteraceae",-33.54049,24.07991,"baviaanskloof","2",2011-07-26,"ASH",20,"2",3.59,8.9,0.2,0.3,1.253,0.25,0.051,NA,NA,0.014206128,3.901960784,0.055431755,0.204,44.5,NA
"726_20_baviaanskloof","Gazania krebsiana","Gazania","Asteraceae","Gazania krebsiana","Less.","Asteraceae",-33.54049,24.07991,"baviaanskloof","1",2011-07-26,"ASH",20,"2",5.07,12.6,0.2,0.4,1.096,0.41,0.071,NA,NA,0.014003945,4.774647887,0.066863905,0.173170732,63,NA
"726_20_baviaanskloof","Gazania krebsiana","Gazania","Asteraceae","Gazania krebsiana","Less.","Asteraceae",-33.54049,24.07991,"baviaanskloof","3",2011-07-26,"ASH",20,"2",4.31,9.6,0.2,0.5,1.197,0.282,0.06,NA,NA,0.013921114,3.7,0.051508121,0.212765957,48,NA
"726_21_baviaanskloof","Aspalathus kougaensis","Aspalathus","Fabaceae","Aspalathus kougaensis","(Garab. ex R.Dahlgren) R.Dahlgren","Fabaceae",-33.54049,24.07991,"baviaanskloof","2",2011-07-26,"ASH",21,"77",3.56,0.76,0.05,0.05,0.5,0.125,0.073,0.569,0.342,0.020505618,0.712328767,0.014606742,0.584,15.2,0.66374269
"726_21_baviaanskloof","Aspalathus kougaensis","Aspalathus","Fabaceae","Aspalathus kougaensis","(Garab. ex R.Dahlgren) R.Dahlgren","Fabaceae",-33.54049,24.07991,"baviaanskloof","3",2011-07-26,"ASH",21,"92",3.96,0.083,0.04,0.04,0.4,0.108,0.063,0.288,0.167,0.015909091,0.714285714,0.011363636,0.583333333,2.075,0.724550898
"726_21_baviaanskloof","Aspalathus kougaensis","Aspalathus","Fabaceae","Aspalathus kougaensis","(Garab. ex R.Dahlgren) R.Dahlgren","Fabaceae",-33.54049,24.07991,"baviaanskloof","1",2011-07-26,"ASH",21,"68",3.78,0.89,0.06,0.06,0.6,0.116,0.068,0.377,0.218,0.017989418,0.705882353,0.012698413,0.586206897,14.83333333,0.729357798
